604,192234,timeout,270,100,-36.21,6,6,0.3913,0,0.650445,98,92,150,70,50,0,14,1,49,"NA:N,SA:N",0A18|1A5|2A15|3E20|4A20|5A20|6E20|7A20|8E20|9E11|10E10|11N1|12E11
605,192509,timeout,275,100,-35.56,6,6,0.3904,0,0.677589,107,95,155,71,49,0,12,2,47,"NA:N,SA:N",0A20|1A20|2A7|3E19|4A20|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E12
606,192791,timeout,282,100,-80.67,6,6,0.3895,0,0.640759,93,79,152,80,50,0,23,1,48,"NA:N,SA:N",0A15|1A15|2A20|3E20|4A20|5A4|6E19|7A19|8E20|9E7|10E7|11N1|12E6
607,193078,timeout,287,100,-80.64,6,6,0.3886,0,0.691004,89,70,150,87,50,1,30,2,47,"NA:N,SA:N",0A5|1A20|2A7|3E19|4A17|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E4
608,193354,timeout,276,100,-41.58,7,5,0.3877,0,0.614659,94,90,150,76,50,1,19,1,46,"NA:N,SA:N",0A10|1A20|2A20|3E19|4A14|5A1|6E20|7A20|8A9|9E20|10E15|11N1|12E16
609,193649,timeout,295,100,-148.14,4,8,0.3868,0,0.685510,65,95,152,102,41,1,36,3,39,"NA:N,SA:N",0E6|1E20|2A19|3E20|4A18|5A17|6E20|7A11|8E20|9E3|10E3|11N1|12E3
610,193908,timeout,259,100,-21.68,6,6,0.3860,0,0.674429,85,115,141,76,42,0,12,0,37,"NA:N,SA:N",0A18|1A13|2A4|3E20|4A20|5A20|6E20|7A10|8E20|9E19|10E18|11N1|12E18
611,194195,timeout,287,100,-81.49,5,7,0.3850,0,0.623197,76,97,153,85,49,2,26,4,46,"NA:N,SA:N",0E19|1A12|2A20|3E20|4A6|5A18|6E20|7A20|8E20|9E6|10E6|11N1|12E6
612,194474,timeout,279,100,-71.57,5,7,0.3842,0,0.662578,94,82,150,79,50,0,23,2,49,"NA:N,SA:N",0E1|1A18|2A16|3E19|4A20|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E7
613,194751,timeout,277,100,-61.09,5,7,0.3833,0,0.643061,90,102,153,75,49,0,17,3,45,"NA:N,SA:N",0A19|1E18|2A20|3A13|4E20|5A18|6E20|7A20|8E20|9E8|10E8|11N1|12E8
614,195026,timeout,275,100,-73.86,6,6,0.3824,0,0.622075,88,98,149,79,47,0,20,0,45,"NA:N,SA:N",0A10|1A7|2A20|3E20|4A11|5A20|6E20|7A20|8E20|9E13|10E12|11N1|12E13
615,195305,timeout,279,100,-55.69,6,6,0.3815,0,0.654609,90,83,153,77,49,0,20,1,49,"NA:N,SA:N",0A18|1A20|2A16|3E20|4A18|5A1|6E20|7A17|8E20|9E7|10E8|11N1|12E8
616,195579,timeout,274,100,-19.11,6,6,0.3807,0,0.672416,97,102,155,70,49,0,13,0,46,"NA:N,SA:N",0A19|1A3|2A20|3E19|4A20|5A15|6E20|7A20|8E20|9E14|10E14|11N1|12E15
617,195853,timeout,274,100,-6.35,6,6,0.3798,0,0.648598,103,100,155,70,49,0,12,1,46,"NA:N,SA:N",0A16|1A7|2A20|3E20|4A20|5A20|6E20|7A20|8E18|9E14|10E14|11N1|12E14
618,196129,timeout,276,100,-21.20,6,6,0.3789,0,0.629702,106,94,155,72,49,0,14,1,46,"NA:N,SA:N",0A14|1A20|2A12|3E18|4A20|5A20|6E19|7A20|8E20|9E12|10E13|11N1|12E12
619,196403,timeout,274,100,-29.49,6,6,0.3781,0,0.653028,98,103,153,72,49,0,15,1,48,"NA:N,SA:N",0A12|1A19|2A17|3E19|4A20|5A10|6E20|7A20|8E20|9E15|10E14|11N1|12E15
620,196681,timeout,278,100,-22.21,6,6,0.3772,0,0.627374,110,86,155,74,49,0,16,1,47,"NA:N,SA:N",0A20|1A20|2A17|3E16|4A20|5A13|6E18|7A20|8E20|9E10|10E11|11N1|12E11
621,196943,timeout,262,100,-28.04,5,7,0.3763,0,0.631075,96,98,143,70,49,0,13,2,42,"NA:N,SA:N",0E16|1A18|2A20|3E20|4A20|5A18|6E20|7A20|8E20|9E8|10E7|11N1|12E7
622,197223,timeout,280,100,-68.74,6,6,0.3755,0,0.611513,99,88,153,78,49,0,21,1,48,"NA:N,SA:N",0A14|1A20|2A5|3E20|4A20|5A20|6E20|7A20|8E20|9E10|10E9|11N1|12E9
623,197504,timeout,281,100,-53.43,5,7,0.3746,0,0.582693,98,95,155,77,49,0,19,2,47,"NA:N,SA:N",0E18|1A18|2A20|3E19|4A20|5A20|6E19|7A20|8E19|9E6|10E7|11N1|12E7
624,197767,timeout,263,100,-55.73,4,8,0.3737,0,0.644240,79,103,140,81,42,0,18,2,40,"NA:N,SA:N",0E9|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
625,198042,timeout,275,100,-47.08,6,6,0.3729,0,0.596348,91,101,152,73,50,0,16,1,45,"NA:N,SA:N",0A20|1A9|2A20|3E18|4A20|5A2|6E20|7A20|8E20|9E14|10E15|11N1|12E14
626,198308,timeout,266,100,-58.19,4,8,0.3720,0,0.589008,80,95,135,88,43,2,23,4,38,"NA:N,SA:N",0E11|1A20|2A20|3E12|4E20|5A20|6E20|7A20|8E19|9E4|10E4|11N1|12E5
627,198566,timeout,258,100,-10.82,6,6,0.3712,0,0.614249,93,111,142,72,44,0,10,0,37,"NA:N,SA:N",0A4|1A19|2A20|3E18|4A20|5A10|6E20|7A20|8E20|9E18|10E17|11N1|12E18
628,198851,timeout,285,100,-72.73,7,5,0.3703,0,0.627662,95,82,152,83,50,1,26,0,47,"NA:N,SA:N",0A14|1A20|2A20|3E18|4A1|5A4|6E20|7A20|8A16|9E20|10E12|11N1|12E12
629,199116,timeout,265,100,4.69,5,7,0.3695,0,0.618354,100,100,147,68,50,1,9,4,45,"NA:N,SA:N",0E17|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E8
630,199379,timeout,263,100,-73.08,4,8,0.3686,0,0.623525,80,102,140,75,48,0,15,4,43,"NA:N,SA:N",0E4|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E6
631,199619,timeout,240,100,0.21,5,7,0.3679,0,0.631900,77,117,128,66,46,0,6,1,39,"NA:N,SA:N",0E17|1A20|2A20|3E20|4A13|5A4|6E20|7A20|8E18|9E14|10E14|11N1|12E14
632,199894,timeout,275,100,-34.84,6,6,0.3670,0,0.591454,95,97,152,73,50,0,16,1,46,"NA:N,SA:N",0A18|1A17|2A3|3E18|4A20|5A17|6E20|7A20|8E20|9E13|10E13|11N1|12E13
