episode,global_step,outcome,ep_steps,reward,agent_terr,enemy_terr,epsilon,curriculum_level,mean_loss
442,10257,loss,19,-70.00,0,8,0.8051,0,1.652691
443,10273,loss,16,-67.50,0,8,0.8048,0,1.587843
444,10296,loss,23,-69.50,0,8,0.8044,0,1.759772
445,10321,loss,25,-70.50,0,8,0.8039,0,1.579666
446,10340,loss,19,-69.00,0,8,0.8035,0,1.588563
447,10360,loss,20,-67.00,0,8,0.8032,0,1.685599
448,10390,loss,30,-72.00,0,8,0.8026,0,1.659279
449,10420,loss,30,-73.00,0,8,0.8020,0,1.694019
450,10447,loss,27,-71.50,0,8,0.8015,0,1.393683
451,10472,loss,25,-69.50,0,7,0.8010,0,1.694921
452,10501,loss,29,-72.50,0,8,0.8005,0,1.699542
453,10526,loss,25,-72.00,0,8,0.8000,0,1.650156
454,10539,loss,13,-64.50,0,7,0.7998,0,1.870254
455,10562,loss,23,-69.00,0,8,0.7993,0,1.896490
456,10577,loss,15,-65.50,0,8,0.7990,0,1.825992
457,10601,loss,24,-70.50,0,8,0.7986,0,1.668607
458,10622,loss,21,-68.50,0,8,0.7982,0,1.663449
459,10651,loss,29,-71.50,0,8,0.7976,0,1.510850
460,10676,loss,25,-72.00,0,8,0.7972,0,1.668278
461,10705,loss,29,-76.50,0,8,0.7966,0,1.734743
462,10722,loss,17,-65.00,0,7,0.7963,0,1.625553
463,10743,loss,21,-70.00,0,8,0.7959,0,1.494576
464,10756,loss,13,-65.50,0,7,0.7956,0,1.873136
465,10786,loss,30,-76.00,0,7,0.7951,0,1.707789
466,10813,loss,27,-70.50,0,8,0.7946,0,1.642992
467,10840,loss,27,-73.00,0,8,0.7940,0,1.451401
468,10873,loss,33,-73.00,0,8,0.7934,0,1.720702
469,10888,loss,15,-65.00,0,8,0.7931,0,1.678745
470,10920,loss,32,-72.50,0,8,0.7925,0,1.605737
471,10941,loss,21,-68.50,0,8,0.7921,0,1.548108
472,10963,loss,22,-69.00,0,8,0.7917,0,1.564467
473,10980,loss,17,-65.50,0,8,0.7914,0,1.568921
474,11003,loss,23,-70.50,0,8,0.7909,0,1.708416
475,11025,loss,22,-68.00,0,8,0.7905,0,1.672113
476,11047,loss,22,-69.00,0,8,0.7901,0,1.323841
477,11069,loss,22,-70.00,0,8,0.7897,0,1.541459
478,11169,timeout,100,-64.49,2,8,0.7878,0,1.635315
479,11189,loss,20,-69.50,0,8,0.7874,0,1.594714
480,11289,timeout,100,-65.99,1,8,0.7855,0,1.487932
481,11306,loss,17,-66.00,0,8,0.7852,0,1.370759
482,11339,loss,33,-73.50,0,8,0.7846,0,1.424814
483,11365,loss,26,-71.00,0,8,0.7841,0,1.504702
484,11384,loss,19,-66.50,0,8,0.7837,0,1.476523
485,11405,loss,21,-69.50,0,8,0.7833,0,1.492753
486,11421,loss,16,-64.50,0,7,0.7830,0,1.411508
487,11447,loss,26,-71.50,0,8,0.7825,0,1.427720
488,11469,loss,22,-68.00,0,8,0.7821,0,1.481869
489,11494,loss,25,-71.50,0,8,0.7816,0,1.529851
490,11513,loss,19,-69.00,0,8,0.7813,0,1.626679
491,11542,loss,29,-74.50,0,8,0.7807,0,1.526404
492,11555,loss,13,-66.00,0,8,0.7805,0,1.589359
493,11578,loss,23,-70.50,0,8,0.7800,0,1.592972
494,11599,loss,21,-68.50,0,7,0.7796,0,1.272658
495,11620,loss,21,-67.00,0,8,0.7792,0,1.483627
496,11655,loss,35,-75.00,0,8,0.7786,0,1.501759
497,11678,loss,23,-70.50,0,8,0.7781,0,1.347812
498,11702,loss,24,-72.50,0,8,0.7777,0,1.470682
499,11721,loss,19,-67.50,0,8,0.7773,0,1.413553
500,11746,loss,25,-70.50,0,8,0.7768,0,1.436200
501,11785,loss,39,-75.50,0,8,0.7761,0,1.253011
502,11809,loss,24,-70.50,0,8,0.7756,0,1.364867
503,11840,loss,31,-73.50,0,8,0.7750,0,1.389467
504,11857,loss,17,-66.50,0,7,0.7747,0,1.428997
505,11878,loss,21,-68.50,0,8,0.7743,0,1.265641
506,11893,loss,15,-65.50,0,8,0.7740,0,1.330380
507,11993,timeout,100,-59.49,2,8,0.7721,0,1.370251
508,12012,loss,19,-67.50,0,8,0.7718,0,1.393945
509,12035,loss,23,-68.50,0,8,0.7713,0,1.554289
510,12052,loss,17,-66.50,0,8,0.7710,0,1.357054
511,12080,loss,28,-69.50,0,7,0.7705,0,1.322825
512,12099,loss,19,-67.50,0,8,0.7701,0,1.326998
513,12115,loss,16,-66.00,0,8,0.7698,0,1.379488
514,12132,loss,17,-66.50,0,8,0.7695,0,1.341683
515,12155,loss,23,-69.50,0,8,0.7691,0,1.242293
516,12174,loss,19,-68.50,0,8,0.7687,0,1.486864
517,12189,loss,15,-66.50,0,8,0.7684,0,1.346804
518,12201,loss,12,-61.50,0,7,0.7682,0,1.393026
519,12222,loss,21,-69.50,0,8,0.7678,0,1.399014
520,12245,loss,23,-72.00,0,8,0.7673,0,1.423452
521,12272,loss,27,-74.00,0,8,0.7668,0,1.304506
522,12293,loss,21,-68.50,0,8,0.7664,0,1.423310
523,12312,loss,19,-70.00,0,8,0.7661,0,1.543151
524,12324,loss,12,-64.00,0,7,0.7658,0,1.493758
525,12347,loss,23,-69.50,0,8,0.7654,0,1.387599
526,12371,loss,24,-69.50,0,8,0.7650,0,1.467301
527,12388,loss,17,-66.00,0,8,0.7646,0,1.285919
528,12412,loss,24,-71.50,0,8,0.7642,0,1.285130
529,12429,loss,17,-68.00,0,8,0.7638,0,1.344742
530,12450,loss,21,-68.00,0,8,0.7634,0,1.327493
531,12475,loss,25,-74.00,0,8,0.7630,0,1.397665
532,12506,loss,31,-73.00,0,8,0.7624,0,1.472954
533,12536,loss,30,-71.50,0,8,0.7618,0,1.374853
534,12553,loss,17,-66.50,0,8,0.7615,0,1.456960
535,12567,loss,14,-66.50,0,8,0.7612,0,1.171128
536,12600,loss,33,-74.50,0,8,0.7606,0,1.267801
537,12617,loss,17,-68.00,0,8,0.7603,0,1.159190
538,12717,timeout,100,-63.49,2,8,0.7584,0,1.299918
539,12817,timeout,100,-65.49,1,8,0.7565,0,1.203989
540,12847,loss,30,-71.50,0,8,0.7559,0,1.143130
541,12866,loss,19,-66.50,0,8,0.7555,0,1.413044
542,12889,loss,23,-69.50,0,8,0.7551,0,1.147649
543,12909,loss,20,-67.50,0,8,0.7547,0,1.176210
544,12929,loss,20,-68.00,0,8,0.7543,0,1.167078
545,12959,loss,30,-72.00,0,8,0.7538,0,1.187482
546,12981,loss,22,-70.00,0,8,0.7534,0,1.191201
547,13002,loss,21,-68.50,0,8,0.7530,0,1.187976
548,13023,loss,21,-66.50,0,7,0.7526,0,1.215900
549,13038,loss,15,-65.50,0,8,0.7523,0,1.151425
550,13064,loss,26,-73.00,0,8,0.7518,0,1.298210
551,13093,loss,29,-71.50,0,8,0.7512,0,1.185099
552,13112,loss,19,-67.50,0,8,0.7509,0,1.315833
553,13133,loss,21,-67.50,0,8,0.7505,0,1.154744
554,13163,loss,30,-72.00,0,8,0.7499,0,1.281182
555,13184,loss,21,-68.50,0,8,0.7495,0,1.250462
556,13209,loss,25,-70.50,0,8,0.7490,0,1.201601
557,13232,loss,23,-69.50,0,8,0.7486,0,1.246004
558,13254,loss,22,-67.50,0,7,0.7482,0,1.186417
559,13267,loss,13,-64.00,0,7,0.7479,0,1.121665
560,13295,loss,28,-72.00,0,8,0.7474,0,1.163439
561,13320,loss,25,-70.50,0,8,0.7469,0,1.250129
562,13337,loss,17,-66.50,0,8,0.7466,0,1.069478
563,13369,loss,32,-73.50,0,8,0.7460,0,1.294766
564,13469,timeout,100,-63.99,2,8,0.7441,0,1.184379
565,13492,loss,23,-72.00,0,8,0.7437,0,1.124701
566,13519,loss,27,-73.00,0,8,0.7431,0,1.143212
567,13538,loss,19,-67.50,0,8,0.7428,0,1.153801
568,13557,loss,19,-67.50,0,8,0.7424,0,1.078148
569,13576,loss,19,-67.50,0,8,0.7421,0,1.211620
570,13596,loss,20,-68.00,0,8,0.7417,0,1.125982
571,13621,loss,25,-72.00,0,8,0.7412,0,1.062646
572,13651,loss,30,-73.00,0,8,0.7406,0,1.134874
573,13674,loss,23,-68.50,0,8,0.7402,0,1.116802
574,13689,loss,15,-65.50,0,8,0.7399,0,1.284444
575,13716,loss,27,-69.50,0,8,0.7394,0,1.137561
576,13733,loss,17,-66.50,0,8,0.7391,0,1.068001
577,13760,loss,27,-71.00,0,8,0.7386,0,1.129180
578,13773,loss,13,-66.00,0,8,0.7383,0,1.073795
579,13791,loss,18,-65.50,0,8,0.7380,0,1.146108
580,13825,loss,34,-76.50,0,8,0.7373,0,1.075364
581,13856,loss,31,-73.50,0,8,0.7367,0,1.033397
582,13884,loss,28,-73.50,0,8,0.7362,0,1.205574
583,13941,loss,57,-82.49,0,8,0.7351,0,1.096264
584,13960,loss,19,-66.50,0,8,0.7348,0,1.096747
585,13981,loss,21,-68.00,0,8,0.7344,0,1.152012
586,14006,loss,25,-69.50,0,8,0.7339,0,1.133592
587,14039,loss,33,-73.50,0,8,0.7333,0,1.117526
588,14064,loss,25,-70.50,0,8,0.7328,0,1.106521
589,14088,loss,24,-68.50,0,8,0.7323,0,1.033928
590,14104,loss,16,-66.00,0,8,0.7320,0,1.109617
591,14204,timeout,100,-65.49,1,8,0.7301,0,1.098954
592,14226,loss,22,-69.00,0,8,0.7297,0,1.134052
593,14245,loss,19,-67.50,0,8,0.7293,0,1.082750
594,14262,loss,17,-68.00,0,8,0.7290,0,1.010510
595,14362,timeout,100,-62.49,3,8,0.7271,0,1.019962
596,14387,loss,25,-69.50,0,8,0.7266,0,0.993842
597,14406,loss,19,-67.00,0,8,0.7263,0,1.010713
598,14425,loss,19,-67.50,0,8,0.7259,0,1.014736
599,14446,loss,21,-68.50,0,8,0.7255,0,1.060005
600,14473,loss,27,-71.50,0,8,0.7250,0,1.027165
601,14498,loss,25,-70.50,0,8,0.7245,0,0.981500
602,14531,loss,33,-74.50,0,8,0.7239,0,1.006543
603,14542,loss,11,-63.50,0,7,0.7237,0,1.042396
604,14559,loss,17,-66.00,0,8,0.7234,0,1.103363
605,14576,loss,17,-65.00,0,7,0.7231,0,0.989204
606,14597,loss,21,-71.00,0,8,0.7227,0,1.086391
607,14625,loss,28,-74.00,0,8,0.7221,0,1.009399
608,14644,loss,19,-67.50,0,7,0.7218,0,1.024320
609,14667,loss,23,-69.50,0,8,0.7213,0,0.970950
610,14693,loss,26,-72.50,0,8,0.7208,0,0.913313
611,14716,loss,23,-68.00,0,8,0.7204,0,0.857282
612,14737,loss,21,-68.50,0,8,0.7200,0,1.000149
613,14754,loss,17,-64.50,0,8,0.7197,0,0.953603
614,14771,loss,17,-66.50,0,8,0.7194,0,1.037890
615,14871,timeout,100,-64.99,1,8,0.7175,0,0.944325
616,14906,loss,35,-73.50,0,8,0.7168,0,0.917382
617,14948,loss,42,-76.50,0,8,0.7160,0,1.015764
618,14967,loss,19,-66.50,0,8,0.7156,0,0.897181
619,14986,loss,19,-66.50,0,8,0.7153,0,0.940896
620,15011,loss,25,-70.50,0,8,0.7148,0,0.930991
621,15030,loss,19,-72.50,0,8,0.7144,0,0.847623
622,15053,loss,23,-68.50,0,8,0.7140,0,0.955099
623,15069,loss,16,-67.50,0,8,0.7137,0,0.908635
624,15096,loss,27,-73.00,0,8,0.7132,0,0.974064
625,15118,loss,22,-69.00,0,8,0.7128,0,0.923828
626,15137,loss,19,-69.00,0,8,0.7124,0,0.960966
627,15160,loss,23,-69.50,0,8,0.7120,0,0.908131
628,15181,loss,21,-68.50,0,8,0.7116,0,0.833354
629,15201,loss,20,-68.50,0,8,0.7112,0,0.939303
630,15216,loss,15,-65.50,0,8,0.7109,0,0.902633
631,15241,loss,25,-69.50,0,8,0.7104,0,0.887215
632,15266,loss,25,-70.00,0,8,0.7099,0,0.940094
633,15283,loss,17,-68.00,0,8,0.7096,0,0.839300
634,15310,loss,27,-70.50,0,8,0.7091,0,0.886491
635,15329,loss,19,-67.50,0,8,0.7087,0,0.916550
636,15347,loss,18,-67.00,0,8,0.7084,0,0.825624
637,15371,loss,24,-70.00,0,8,0.7080,0,0.936227
638,15394,loss,23,-71.00,0,8,0.7075,0,0.873458
639,15413,loss,19,-69.50,0,8,0.7072,0,0.866479
640,15430,loss,17,-66.50,0,8,0.7068,0,0.845316
641,15456,loss,26,-69.50,0,8,0.7063,0,0.828398
642,15494,loss,38,-79.50,0,8,0.7056,0,0.840486
643,15515,loss,21,-68.50,0,8,0.7052,0,0.920820
644,15543,loss,28,-72.00,0,8,0.7047,0,0.851822
645,15560,loss,17,-66.50,0,8,0.7044,0,0.852874
646,15583,loss,23,-68.00,0,8,0.7039,0,0.892614
647,15608,loss,25,-69.50,0,8,0.7034,0,0.809069
648,15621,loss,13,-64.50,0,7,0.7032,0,0.802793
649,15638,loss,17,-66.50,0,8,0.7029,0,0.823929
650,15659,loss,21,-68.50,0,8,0.7025,0,0.820022
651,15674,loss,15,-67.00,0,8,0.7022,0,0.844032
652,15691,loss,17,-66.50,0,8,0.7019,0,0.778360
653,15722,loss,31,-75.00,0,8,0.7013,0,0.864505
654,15747,loss,25,-71.50,0,8,0.7008,0,0.799901
655,15763,loss,16,-65.50,0,8,0.7005,0,0.758046
656,15792,loss,29,-71.50,0,8,0.7000,0,0.834921
657,15822,loss,30,-72.00,0,8,0.6994,0,0.830399
658,15840,loss,18,-66.00,0,8,0.6990,0,0.795645
659,15940,timeout,100,-64.99,1,8,0.6971,0,0.806824
660,15965,loss,25,-70.00,0,8,0.6967,0,0.773137
661,15986,loss,21,-68.50,0,8,0.6963,0,0.832516
662,16005,loss,19,-69.00,0,8,0.6959,0,0.789722
663,16033,loss,28,-72.00,0,8,0.6954,0,0.866817
664,16056,loss,23,-69.50,0,8,0.6949,0,0.797376
665,16085,loss,29,-72.50,0,8,0.6944,0,0.767397
666,16116,loss,31,-73.50,0,8,0.6938,0,0.736759
667,16133,loss,17,-66.50,0,8,0.6935,0,0.781599
668,16152,loss,19,-66.00,0,8,0.6931,0,0.755211
669,16175,loss,23,-69.50,0,8,0.6927,0,0.743638
670,16199,loss,24,-69.00,0,8,0.6922,0,0.776876
671,16299,timeout,100,-57.99,3,7,0.6903,0,0.766219
672,16312,loss,13,-64.50,0,8,0.6901,0,0.817909
673,16338,loss,26,-70.00,0,8,0.6896,0,0.728607
674,16438,timeout,100,-56.99,3,8,0.6877,0,0.783955
675,16461,loss,23,-68.50,0,8,0.6872,0,0.713734
676,16484,loss,23,-68.50,0,8,0.6868,0,0.768468
677,16501,loss,17,-68.00,0,8,0.6865,0,0.744826
678,16522,loss,21,-69.50,0,7,0.6861,0,0.757544
679,16548,loss,26,-71.00,0,8,0.6856,0,0.735378
680,16572,loss,24,-69.50,0,8,0.6851,0,0.741963
681,16593,loss,21,-68.50,0,8,0.6847,0,0.779689
682,16606,loss,13,-64.50,0,8,0.6845,0,0.680526
683,16642,loss,36,-75.00,0,8,0.6838,0,0.718092
684,16675,loss,33,-74.00,0,8,0.6832,0,0.776228
685,16690,loss,15,-68.00,0,8,0.6829,0,0.681733
686,16703,loss,13,-63.00,0,7,0.6826,0,0.718121
687,16727,loss,24,-70.00,0,8,0.6822,0,0.796762
688,16748,loss,21,-67.50,0,8,0.6818,0,0.672394
689,16771,loss,23,-71.00,0,8,0.6814,0,0.731918
690,16806,loss,35,-74.50,0,8,0.6807,0,0.688955
691,16833,loss,27,-71.50,0,8,0.6802,0,0.709685
692,16850,loss,17,-66.50,0,8,0.6799,0,0.779555
693,16891,loss,41,-77.50,0,8,0.6791,0,0.764531
694,16919,loss,28,-71.50,0,8,0.6785,0,0.769483
695,16941,loss,22,-70.50,0,7,0.6781,0,0.714803
696,16968,loss,27,-71.50,0,8,0.6776,0,0.768863
697,16991,loss,23,-69.50,0,8,0.6772,0,0.761363
698,17028,loss,37,-76.00,0,8,0.6765,0,0.716212
699,17045,loss,17,-66.50,0,8,0.6761,0,0.741698
700,17145,timeout,100,-58.49,3,8,0.6742,0,0.735152
701,17164,loss,19,-67.50,0,8,0.6739,0,0.754384
702,17191,loss,27,-71.00,0,8,0.6734,0,0.669509
703,17208,loss,17,-66.50,0,8,0.6730,0,0.696977
704,17233,loss,25,-71.50,0,8,0.6726,0,0.772380
705,17254,loss,21,-68.00,0,8,0.6722,0,0.768819
706,17277,loss,23,-69.50,0,8,0.6717,0,0.724356
707,17298,loss,21,-69.50,0,8,0.6713,0,0.743934
708,17333,loss,35,-73.50,0,8,0.6707,0,0.717241
709,17348,loss,15,-65.50,0,8,0.6704,0,0.728544
710,17369,loss,21,-67.50,0,8,0.6700,0,0.772767
711,17469,timeout,100,-64.99,1,8,0.6681,0,0.727800
712,17494,loss,25,-69.50,0,8,0.6676,0,0.739958
713,17517,loss,23,-67.50,0,8,0.6672,0,0.804380
714,17530,loss,13,-64.50,0,8,0.6669,0,0.700456
715,17555,loss,25,-70.00,0,8,0.6665,0,0.751746
716,17576,loss,21,-68.50,0,7,0.6661,0,0.713671
717,17604,loss,28,-71.50,0,8,0.6655,0,0.719914
718,17619,loss,15,-65.50,0,8,0.6652,0,0.800190
719,17638,loss,19,-68.00,0,7,0.6649,0,0.763435
720,17663,loss,25,-69.00,0,8,0.6644,0,0.794382
721,17676,loss,13,-64.50,0,8,0.6642,0,0.759122
722,17705,loss,29,-72.50,0,8,0.6636,0,0.690746
723,17734,loss,29,-72.50,0,8,0.6631,0,0.712928
724,17834,timeout,100,-65.49,1,8,0.6612,0,0.758023
725,17853,loss,19,-67.50,0,8,0.6608,0,0.772613
726,17884,loss,31,-71.00,0,8,0.6602,0,0.783262
727,17902,loss,18,-67.00,0,8,0.6599,0,0.726360
728,17927,loss,25,-70.50,0,8,0.6594,0,0.714931
729,17953,loss,26,-71.00,0,8,0.6589,0,0.743232
730,17982,loss,29,-72.50,0,8,0.6583,0,0.693007
731,18014,loss,32,-73.00,0,8,0.6577,0,0.763181
732,18043,loss,29,-70.50,0,8,0.6572,0,0.784311
733,18064,loss,21,-68.50,0,8,0.6568,0,0.825315
734,18081,loss,17,-66.00,0,8,0.6565,0,0.768737
735,18102,loss,21,-68.00,0,8,0.6561,0,0.794641
736,18121,loss,19,-67.50,0,8,0.6557,0,0.852874
737,18149,loss,28,-74.00,0,8,0.6552,0,0.791649
738,18171,loss,22,-69.00,0,8,0.6548,0,0.780715
739,18192,loss,21,-68.50,0,8,0.6544,0,0.770424
740,18226,loss,34,-76.00,0,8,0.6537,0,0.813162
741,18251,loss,25,-70.50,0,8,0.6532,0,0.752785
742,18268,loss,17,-66.00,0,8,0.6529,0,0.782848
743,18294,loss,26,-70.00,0,8,0.6524,0,0.800811
744,18317,loss,23,-69.50,0,8,0.6520,0,0.758426
745,18347,loss,30,-75.00,0,8,0.6514,0,0.745463
746,18380,loss,33,-74.50,0,8,0.6508,0,0.776088
747,18401,loss,21,-67.50,0,8,0.6504,0,0.764809
748,18414,loss,13,-67.00,0,8,0.6501,0,0.742851
749,18440,loss,26,-68.50,0,8,0.6496,0,0.802526
750,18466,loss,26,-71.00,0,8,0.6491,0,0.801573
751,18500,loss,34,-74.00,0,8,0.6485,0,0.777063
752,18519,loss,19,-65.50,0,7,0.6481,0,0.799839
753,18547,loss,28,-70.50,0,8,0.6476,0,0.781418
754,18578,loss,31,-73.50,0,8,0.6470,0,0.772104
755,18613,loss,35,-73.00,0,8,0.6464,0,0.721506
756,18642,loss,29,-72.50,0,8,0.6458,0,0.718842
757,18657,loss,15,-67.00,0,8,0.6455,0,0.741614
758,18689,loss,32,-73.50,0,8,0.6449,0,0.745197
759,18716,loss,27,-69.50,0,8,0.6444,0,0.768185
760,18739,loss,23,-69.50,0,8,0.6440,0,0.735572
761,18766,loss,27,-72.50,0,8,0.6434,0,0.745783
762,18866,timeout,100,-64.49,1,8,0.6415,0,0.780199
763,18885,loss,19,-67.00,0,8,0.6412,0,0.727420
764,18901,loss,16,-66.00,0,8,0.6409,0,0.719577
765,18924,loss,23,-68.50,0,8,0.6404,0,0.729722
766,18967,loss,43,-79.50,0,8,0.6396,0,0.762273
767,18988,loss,21,-68.50,0,8,0.6392,0,0.806113
768,19007,loss,19,-70.00,0,8,0.6389,0,0.729219
769,19034,loss,27,-71.50,0,7,0.6384,0,0.737862
770,19049,loss,15,-67.00,0,8,0.6381,0,0.759105
771,19068,loss,19,-67.50,0,8,0.6377,0,0.867957
772,19087,loss,19,-67.50,0,8,0.6373,0,0.790377
773,19111,loss,24,-72.00,0,8,0.6369,0,0.691433
774,19144,loss,33,-74.00,0,8,0.6363,0,0.796162
775,19165,loss,21,-67.50,0,8,0.6359,0,0.758300
776,19199,loss,34,-79.00,0,8,0.6352,0,0.770701
777,19224,loss,25,-70.50,0,8,0.6347,0,0.744635
778,19240,loss,16,-66.00,0,8,0.6344,0,0.798301
779,19261,loss,21,-68.50,0,8,0.6340,0,0.783971
780,19280,loss,19,-67.50,0,8,0.6337,0,0.809510
781,19299,loss,19,-67.50,0,8,0.6333,0,0.844693
782,19324,loss,25,-72.50,0,8,0.6328,0,0.745718
783,19424,timeout,100,-66.99,2,8,0.6309,0,0.762941
784,19454,loss,30,-74.50,0,8,0.6304,0,0.718687
785,19469,loss,15,-65.50,0,8,0.6301,0,0.698540
786,19504,loss,35,-75.00,0,8,0.6294,0,0.796138
787,19604,timeout,100,-63.49,2,8,0.6275,0,0.760553
788,19619,loss,15,-65.50,0,8,0.6272,0,0.795538
789,19638,loss,19,-67.50,0,8,0.6269,0,0.771498
790,19664,loss,26,-71.00,0,8,0.6264,0,0.783993
791,19692,loss,28,-72.00,0,8,0.6259,0,0.745476
792,19717,loss,25,-70.50,0,8,0.6254,0,0.698883
793,19730,loss,13,-64.50,0,8,0.6251,0,0.687151
794,19751,loss,21,-68.50,0,8,0.6247,0,0.771438
795,19765,loss,14,-63.50,0,7,0.6245,0,0.804729
796,19784,loss,19,-67.50,0,8,0.6241,0,0.659667
797,19799,loss,15,-65.50,0,8,0.6238,0,0.756158
798,19820,loss,21,-68.50,0,8,0.6234,0,0.749555
799,19843,loss,23,-69.50,0,8,0.6230,0,0.722894
800,19860,loss,17,-66.00,0,8,0.6227,0,0.745385
801,19879,loss,19,-67.50,0,8,0.6223,0,0.754742
802,19906,loss,27,-71.50,0,8,0.6218,0,0.739563
803,19934,loss,28,-71.00,0,8,0.6213,0,0.720331
804,19962,loss,28,-70.00,0,8,0.6207,0,0.712435
805,19981,loss,19,-66.00,0,7,0.6204,0,0.739303
806,19998,loss,17,-65.50,0,8,0.6200,0,0.801603
807,20029,loss,31,-70.50,0,8,0.6194,0,0.807300
808,20052,loss,23,-68.50,0,8,0.6190,0,0.713768
809,20072,loss,20,-69.00,0,8,0.6186,0,0.786758
810,20093,loss,21,-70.00,0,8,0.6182,0,0.707564
811,20111,loss,18,-66.50,0,8,0.6179,0,0.789072
812,20127,loss,16,-66.00,0,8,0.6176,0,0.723435
813,20148,loss,21,-67.00,0,8,0.6172,0,0.764442
814,20163,loss,15,-65.50,0,8,0.6169,0,0.697333
815,20178,loss,15,-65.50,0,8,0.6166,0,0.683302
816,20202,loss,24,-70.00,0,8,0.6162,0,0.737937
817,20302,timeout,100,-62.99,1,8,0.6143,0,0.773063
818,20329,loss,27,-71.50,0,8,0.6137,0,0.687902
819,20348,loss,19,-65.50,0,8,0.6134,0,0.671329
820,20371,loss,23,-69.50,0,8,0.6130,0,0.683019
821,20404,loss,33,-73.00,0,8,0.6123,0,0.656094
822,20423,loss,19,-67.50,0,8,0.6120,0,0.748143
823,20446,loss,23,-69.50,0,8,0.6115,0,0.657020
824,20469,loss,23,-71.00,0,8,0.6111,0,0.708689
825,20484,loss,15,-64.50,0,8,0.6108,0,0.663919
826,20497,loss,13,-64.50,0,8,0.6106,0,0.795919
827,20526,loss,29,-70.50,0,8,0.6100,0,0.680372
828,20551,loss,25,-70.50,0,8,0.6095,0,0.671295
829,20569,loss,18,-67.00,0,8,0.6092,0,0.726910
830,20589,loss,20,-63.50,0,7,0.6088,0,0.639440
831,20610,loss,21,-73.50,0,8,0.6084,0,0.693448
832,20627,loss,17,-65.50,0,8,0.6081,0,0.639750
833,20656,loss,29,-71.00,0,8,0.6075,0,0.711888
834,20681,loss,25,-70.50,0,8,0.6071,0,0.757228
835,20706,loss,25,-70.00,0,8,0.6066,0,0.726098
836,20729,loss,23,-69.50,0,8,0.6061,0,0.768009
837,20761,loss,32,-74.50,0,8,0.6055,0,0.662098
838,20799,loss,38,-75.00,0,8,0.6048,0,0.666776
839,20815,loss,16,-66.00,0,8,0.6045,0,0.680783
840,20836,loss,21,-73.00,0,8,0.6041,0,0.735795
841,20861,loss,25,-70.00,0,8,0.6036,0,0.709370
842,20881,loss,20,-69.50,0,8,0.6033,0,0.731402
843,20912,loss,31,-73.50,0,8,0.6027,0,0.734063
844,20929,loss,17,-65.00,0,7,0.6023,0,0.623307
845,20956,loss,27,-71.50,0,8,0.6018,0,0.678692
846,20980,loss,24,-70.00,0,8,0.6014,0,0.718009
847,20997,loss,17,-66.00,0,8,0.6011,0,0.743278
848,21030,loss,33,-74.50,0,8,0.6004,0,0.744002
849,21051,loss,21,-68.00,0,8,0.6000,0,0.771192
850,21151,timeout,100,-58.49,2,8,0.5981,0,0.703129
851,21172,loss,21,-68.50,0,8,0.5977,0,0.695270
852,21197,loss,25,-70.50,0,8,0.5973,0,0.621786
853,21219,loss,22,-68.50,0,8,0.5968,0,0.598435
854,21242,loss,23,-69.50,0,8,0.5964,0,0.690326
855,21269,loss,27,-71.50,0,8,0.5959,0,0.684377
856,21288,loss,19,-67.50,0,8,0.5955,0,0.696160
857,21317,loss,29,-72.50,0,8,0.5950,0,0.668184
858,21355,loss,38,-76.50,0,8,0.5943,0,0.744832
859,21373,loss,18,-66.50,0,8,0.5939,0,0.668777
860,21391,loss,18,-65.00,0,7,0.5936,0,0.705799
861,21402,loss,11,-62.00,0,7,0.5934,0,0.739152
862,21438,loss,36,-74.00,0,8,0.5927,0,0.709174
863,21461,loss,23,-71.50,0,8,0.5922,0,0.662253
864,21478,loss,17,-67.50,0,8,0.5919,0,0.724430
865,21518,loss,40,-75.00,0,8,0.5912,0,0.698429
866,21547,loss,29,-72.00,0,8,0.5906,0,0.720380
867,21559,loss,12,-64.00,0,8,0.5904,0,0.574287
868,21659,timeout,100,-64.49,2,8,0.5885,0,0.662498
869,21680,loss,21,-68.50,0,8,0.5881,0,0.661448
870,21719,loss,39,-78.50,0,8,0.5873,0,0.676879
871,21738,loss,19,-64.50,0,7,0.5870,0,0.634161
872,21759,loss,21,-68.50,0,8,0.5866,0,0.597488
873,21787,loss,28,-71.50,0,8,0.5860,0,0.679180
874,21820,loss,33,-76.00,0,8,0.5854,0,0.666384
875,21846,loss,26,-72.50,0,8,0.5849,0,0.708034
876,21867,loss,21,-71.00,0,8,0.5845,0,0.629282
877,21885,loss,18,-66.00,0,8,0.5842,0,0.670704
878,21907,loss,22,-67.00,0,8,0.5838,0,0.689601
879,21922,loss,15,-67.00,0,8,0.5835,0,0.642913
880,21953,loss,31,-75.50,0,8,0.5829,0,0.610780
881,21976,loss,23,-69.50,0,8,0.5825,0,0.633065
882,21999,loss,23,-69.00,0,8,0.5820,0,0.668092
883,22099,timeout,100,-62.99,2,8,0.5801,0,0.638355
884,22122,loss,23,-70.00,0,8,0.5797,0,0.548019
885,22157,loss,35,-75.00,0,8,0.5790,0,0.553951
886,22180,loss,23,-69.00,0,8,0.5786,0,0.673009
887,22206,loss,26,-71.50,0,8,0.5781,0,0.578230
888,22223,loss,17,-66.50,0,7,0.5778,0,0.685680
889,22250,loss,27,-71.50,0,8,0.5772,0,0.599844
890,22271,loss,21,-67.50,0,8,0.5769,0,0.601544
