725,226140,timeout,231,100,-311.88,3,8,0.2839,0,197.610728,58,98,111,70,50,0,15,3,32,"NA:N,SA:N",0E4|1E20|2A18|3N1|4E20|5A20|6E20|7A20|8E20|9E4|10E5|11N1|12E5
726,226397,timeout,257,100,-501.67,4,8,0.2831,0,205.276428,78,101,134,73,50,1,15,5,31,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
727,226649,timeout,252,100,-242.63,4,8,0.2823,0,194.810524,78,96,129,74,49,1,16,4,40,"NA:N,SA:N",0E13|1A18|2A20|3E13|4E20|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E3
728,226940,timeout,291,100,-1747.67,5,7,0.2814,0,208.609775,95,85,152,89,50,1,31,3,34,"NA:N,SA:N",0A20|1E19|2A20|3A15|4E20|5A20|6E20|7A20|8E14|9E4|10E4|11N1|12E4
729,227211,timeout,271,100,-597.17,5,7,0.2805,0,200.275341,100,89,146,77,48,0,19,1,43,"NA:N,SA:N",0E16|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E18|9E5|10E5|11N1|12E5
730,227469,timeout,258,100,-455.10,5,7,0.2797,0,204.942143,68,72,121,87,50,1,28,4,20,"NA:N,SA:N",0A7|1E17|2A18|3A3|4E20|5A20|6E13|7A20|8E13|9E3|10E3|11N1|12E3
731,227726,timeout,257,100,-770.65,4,8,0.2789,0,194.089807,80,115,139,75,43,0,12,2,31,"NA:N,SA:N",0E14|1E9|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E10|10E11|11N1|12E11
732,227988,timeout,262,100,-1292.83,5,7,0.2780,0,212.445214,100,90,141,72,49,1,14,2,33,"NA:N,SA:N",0E2|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8A20|9E20|10E5|11N1|12E5
733,228224,timeout,236,100,-270.20,3,8,0.2773,0,209.145522,60,105,117,69,50,0,13,3,33,"NA:N,SA:N",0E7|1E18|2A20|3N1|4E20|5A20|6E20|7A20|8E20|9E6|10E7|11N1|12E7
734,228461,timeout,237,100,-1042.75,4,8,0.2765,0,200.012524,78,107,122,68,47,0,9,2,42,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E8
735,228683,timeout,222,100,-250.43,3,9,0.2758,0,199.364491,59,100,104,71,47,0,13,3,35,"NA:N,SA:N",0E3|1E19|2A19|3E3|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
736,228902,timeout,219,100,-784.57,3,9,0.2751,0,206.012712,59,113,105,70,44,0,8,3,36,"NA:N,SA:N",0E2|1E19|2A20|3E16|4E20|5A20|6E19|7A19|8E20|9E5|10E6|11N1|12E6
737,229140,timeout,238,100,-934.82,4,8,0.2744,0,201.456888,77,113,127,63,48,1,5,3,43,"NA:N,SA:N",0E6|1E20|2A20|3E20|4A17|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E9
738,229440,timeout,300,100,-2368.41,5,7,0.2734,0,204.327743,78,79,153,99,48,2,39,4,35,"NA:N,SA:N",0A17|1E19|2A20|3A1|4E20|5A20|6E16|7A20|8E16|9E2|10E3|11N1|12E3
739,229710,timeout,270,100,-761.79,5,7,0.2726,0,202.617906,98,109,152,70,48,0,12,1,35,"NA:N,SA:N",0E19|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E10
740,229933,timeout,223,100,-257.17,3,9,0.2719,0,198.619001,58,110,107,67,49,0,9,5,41,"NA:N,SA:N",0E4|1E20|2A18|3E4|4E20|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E7
741,230208,timeout,275,100,-298.21,6,6,0.2710,0,204.850789,91,91,150,75,50,1,17,3,45,"NA:N,SA:N",0A1|1A13|2A20|3E12|4A19|5A20|6E20|7A18|8E20|9E13|10E13|11N1|12E13
742,230471,timeout,263,100,-1067.34,3,9,0.2702,0,206.653456,57,135,136,95,32,0,21,3,13,"NA:N,SA:N",0E1|1E9|2A19|3E15|4E20|5A20|6E20|7A18|8E20|9E16|10E17|11N1|12E17
743,230693,timeout,222,100,-622.56,3,9,0.2695,0,198.328729,59,102,106,66,50,0,10,4,32,"NA:N,SA:N",0E3|1E19|2A19|3E3|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E5
744,230935,timeout,242,100,-490.93,5,7,0.2687,0,199.908404,80,115,126,77,39,0,10,1,28,"NA:N,SA:N",0E18|1A8|2A20|3E20|4A12|5A20|6E20|7A20|8E20|9E13|10E12|11N1|12E12
745,231153,timeout,218,100,-358.71,3,9,0.2680,0,208.538192,58,100,101,67,50,0,11,4,35,"NA:N,SA:N",0E2|1E20|2A18|3E4|4E20|5A20|6E20|7A20|8E20|9E4|10E5|11N1|12E5
746,231397,timeout,244,100,-277.93,3,9,0.2672,0,203.466943,59,112,123,76,45,0,15,3,11,"NA:N,SA:N",0E4|1E20|2A20|3E8|4E20|5A20|6E19|7A19|8E20|9E7|10E7|11N1|12E7
747,231632,timeout,235,100,-344.45,4,8,0.2665,0,200.016549,80,107,121,69,45,0,8,2,20,"NA:N,SA:N",0E5|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E8
748,231866,timeout,234,100,-318.64,3,9,0.2658,0,204.126101,60,102,113,71,50,1,12,6,22,"NA:N,SA:N",0E2|1E20|2A20|3E2|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
749,232084,timeout,218,100,-386.67,3,9,0.2651,0,202.426158,60,105,103,65,50,1,7,5,25,"NA:N,SA:N",0E3|1E19|2A20|3E4|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E7
750,232378,timeout,294,100,-1418.45,5,7,0.2641,0,204.912227,87,80,153,92,49,3,32,5,31,"NA:N,SA:N",0A20|1E13|2A20|3A7|4E20|5A20|6E20|7A20|8E20|9E2|10E3|11N1|12E2
751,232630,timeout,252,100,-1465.75,4,8,0.2633,0,204.213697,80,110,133,81,38,0,13,2,12,"NA:N,SA:N",0E5|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E10
752,232869,timeout,239,100,-553.15,4,8,0.2626,0,207.778417,78,102,125,64,50,0,8,3,40,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E6
753,233158,timeout,289,100,-1097.52,5,7,0.2617,0,199.475619,71,69,141,98,50,3,39,5,21,"NA:N,SA:N",0A10|1E19|2A20|3A1|4E20|5A20|6E17|7A20|8E7|9E2|10E1|11N1|12E3
754,233395,timeout,237,100,-226.35,4,8,0.2609,0,204.313615,80,97,118,69,50,0,11,4,39,"NA:N,SA:N",0E1|1E18|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E6
755,233641,timeout,246,100,-572.65,4,8,0.2601,0,211.046959,78,100,125,71,50,4,10,7,34,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E6|10E5|11N1|12E6
756,233883,timeout,242,100,-390.61,4,8,0.2594,0,201.041271,80,86,119,73,50,4,11,8,25,"NA:N,SA:N",0E1|1E19|2A20|3E20|4E20|5A20|6A20|7A20|8E20|9E1|10E2|11N1|12E3
757,234180,timeout,297,100,-2116.53,5,7,0.2584,0,204.557787,80,88,153,95,49,2,36,4,21,"NA:N,SA:N",0A18|1E20|2A20|3A2|4E20|5A20|6E20|7A20|8E17|9E3|10E3|11N1|12E5
758,234435,timeout,255,100,-538.19,5,7,0.2576,0,196.690700,100,91,134,72,49,1,12,4,45,"NA:N,SA:N",0E14|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E6
759,234675,timeout,240,100,-1055.97,4,8,0.2569,0,195.261864,78,106,126,65,49,0,8,3,29,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E8
760,234918,timeout,243,100,-1187.96,4,8,0.2561,0,211.296509,80,102,124,71,48,1,12,3,26,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E7
761,235146,timeout,228,100,-1206.48,2,10,0.2554,0,205.963997,38,120,105,81,42,0,17,4,15,"NA:N,SA:N",0E4|1E4|2E18|3E14|4E20|5A20|6E20|7A18|8E20|9E7|10E6|11N1|12E7
762,235385,timeout,239,100,-907.35,4,8,0.2546,0,193.324408,80,114,126,70,43,0,7,2,26,"NA:N,SA:N",0E7|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E10
763,235633,timeout,248,100,-441.71,3,9,0.2538,0,206.712841,60,95,121,77,50,0,19,5,34,"NA:N,SA:N",0E2|1E19|2A20|3E2|4E20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
764,235846,timeout,213,100,-550.08,3,9,0.2532,0,197.749370,59,113,103,63,47,0,5,3,22,"NA:N,SA:N",0E5|1E14|2A19|3E14|4E20|5A20|6E20|7A20|8E16|9E8|10E8|11N1|12E8
765,236091,timeout,245,100,-1404.41,3,9,0.2524,0,202.759920,59,115,124,80,41,0,16,3,21,"NA:N,SA:N",0E3|1E19|2A19|3E12|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
766,236344,timeout,253,100,-1318.81,3,9,0.2516,0,198.576303,60,133,134,82,37,0,13,3,21,"NA:N,SA:N",0E8|1E18|2A20|3E16|4E20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E11
767,236558,timeout,214,100,-265.45,3,9,0.2509,0,202.391210,58,103,100,64,50,0,8,4,11,"NA:N,SA:N",0A18|1E14|2E14|3E15|4E20|5A20|6E14|7A20|8E15|9E3|10E4|11N1|12E4
768,236827,timeout,269,100,-425.81,5,7,0.2500,0,208.112565,100,88,143,76,50,1,17,4,29,"NA:N,SA:N",0E7|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E19|9E7|10E8|11N1|12E7
769,237069,timeout,242,100,-1091.82,3,9,0.2493,0,203.226624,60,132,126,79,37,0,10,3,15,"NA:N,SA:N",0E6|1E20|2A20|3E18|4E20|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E10
770,237301,timeout,232,100,-607.19,3,9,0.2485,0,208.329523,60,106,113,70,49,0,12,4,19,"NA:N,SA:N",0E2|1E18|2A20|3E12|4E20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E5
771,237535,timeout,234,100,-55.56,4,7,0.2478,0,201.842789,29,120,122,106,6,0,7,1,2,"NA:N,SA:N",0E3|1A17|2A1|3E17|4A9|5A2|6E20|7N1|8E20|9E20|10E20|11N1|12E20
772,237747,timeout,212,100,-382.99,3,9,0.2471,0,204.656568,60,94,96,66,50,0,9,4,25,"NA:N,SA:N",0E2|1E18|2A20|3E1|4E20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E5
773,237981,timeout,234,100,-331.97,4,8,0.2464,0,199.439435,79,105,120,65,49,2,5,6,41,"NA:N,SA:N",0E4|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E8
774,238195,timeout,214,100,-348.71,3,9,0.2457,0,210.123322,58,109,102,64,48,0,6,4,33,"NA:N,SA:N",0E3|1E19|2A19|3E8|4E20|5A20|6E20|7A19|8E20|9E6|10E7|11N1|12E6
775,238421,timeout,226,100,-334.29,3,9,0.2450,0,209.560688,60,120,112,72,42,0,8,3,21,"NA:N,SA:N",0E3|1E20|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E7
776,238657,timeout,236,100,-794.92,4,8,0.2443,0,195.857952,80,98,120,66,50,0,9,3,31,"NA:N,SA:N",0E2|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E5
777,238898,timeout,241,100,-499.30,4,8,0.2435,0,198.413776,80,94,121,71,49,0,13,3,17,"NA:N,SA:N",0A20|1E16|2A20|3E17|4E20|5A20|6E17|7A20|8E16|9E2|10E3|11N1|12E3
778,239170,timeout,272,100,-201.86,2,9,0.2426,0,204.225561,40,77,121,101,50,1,43,6,32,"NA:N,SA:N",0E1|1E19|2A20|3E3|4E20|5A20|6N1|7E20|8E3|9E3|10E4|11N1|12E4
779,239414,timeout,244,100,-164.53,3,9,0.2419,0,201.272718,60,104,120,74,50,0,16,4,14,"NA:N,SA:N",0A20|1E15|2E15|3E15|4E20|5A20|6E15|7A20|8E15|9E3|10E3|11N1|12E3
780,239638,timeout,224,100,-876.25,3,9,0.2411,0,199.678094,59,105,108,72,44,0,11,3,36,"NA:N,SA:N",0E2|1E17|2A19|3E13|4E19|5A20|6E20|7A20|8E18|9E6|10E5|11N1|12E5
781,239859,timeout,221,100,-395.22,3,9,0.2404,0,209.683091,60,107,106,65,50,1,5,7,29,"NA:N,SA:N",0E4|1E20|2A20|3E4|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E6
782,240062,timeout,203,100,-175.19,2,10,0.2398,0,205.129098,40,114,86,72,45,1,10,5,22,"NA:N,SA:N",0E3|1E3|2E18|3E10|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E7
783,240275,timeout,213,100,-265.11,3,9,0.2391,0,196.528958,58,94,98,66,49,0,9,4,33,"NA:N,SA:N",0E1|1E19|2A18|3E9|4E20|5A20|6E19|7A20|8E19|9E3|10E2|11N1|12E2
784,240526,timeout,251,100,-488.95,5,7,0.2383,0,204.209816,98,102,138,64,49,0,7,2,46,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A20|6E20|7A18|8E20|9E8|10E8|11N1|12E8
785,240735,timeout,209,100,-690.92,2,10,0.2377,0,194.543928,40,123,93,73,43,0,10,4,31,"NA:N,SA:N",0E4|1E4|2E18|3E16|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
786,240981,timeout,246,100,-867.51,4,8,0.2369,0,206.734797,78,104,128,71,47,0,12,3,34,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E6
787,241200,timeout,219,100,-209.09,3,9,0.2362,0,199.823143,47,116,103,77,39,0,10,3,12,"NA:N,SA:N",0E7|1E19|2A13|3E17|4E20|5A20|6E12|7A14|8E11|9E10|10E10|11N1|12E10
788,241419,timeout,219,100,-280.70,3,8,0.2355,0,206.506635,58,108,105,66,48,0,8,4,20,"NA:N,SA:N",0A19|1E19|2A20|3E20|4E20|5A19|6N1|7E20|8E11|9E6|10E6|11N1|12E6
789,241711,timeout,292,100,-1663.38,6,6,0.2346,0,203.254847,90,89,153,90,49,2,29,5,39,"NA:N,SA:N",0A7|1A20|2A20|3A3|4E18|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E11
790,241923,timeout,212,100,-383.34,3,9,0.2339,0,197.011262,60,93,95,67,50,2,8,6,17,"NA:N,SA:N",0E1|1E18|2A20|3E3|4E20|5A20|6E20|7A20|8E20|9E3|10E4|11N1|12E4
791,242156,timeout,233,100,-359.24,4,8,0.2332,0,198.231255,78,99,121,63,49,0,6,3,21,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E5
792,242392,timeout,236,100,-1031.60,3,9,0.2324,0,204.369893,60,99,110,80,46,0,20,3,33,"NA:N,SA:N",0E2|1E17|2A20|3E5|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
793,242609,timeout,217,100,-1091.18,3,9,0.2317,0,208.081295,60,115,104,69,44,0,7,3,25,"NA:N,SA:N",0E3|1E18|2A20|3E14|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E7
794,242837,timeout,228,100,-599.09,3,9,0.2310,0,204.528198,60,121,112,77,39,0,10,3,27,"NA:N,SA:N",0E5|1E18|2A20|3E14|4E20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
795,243053,timeout,216,100,-515.16,3,9,0.2303,0,204.437974,58,91,98,68,50,1,11,5,37,"NA:N,SA:N",0E1|1E15|2A18|3E12|4E20|5A20|6E16|7A20|8E16|9E3|10E4|11N1|12E4
796,243294,timeout,241,100,-559.95,4,8,0.2296,0,200.086142,80,92,120,72,49,0,13,4,39,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
797,243520,timeout,226,100,-399.22,3,9,0.2289,0,210.515074,60,103,105,77,44,1,14,4,38,"NA:N,SA:N",0E1|1E1|2E18|3E14|4E20|5A20|6E20|7A20|8A20|9E20|10E4|11N1|12E5
798,243753,timeout,233,100,-1283.66,3,9,0.2281,0,206.357380,60,120,115,81,37,0,12,3,29,"NA:N,SA:N",0E5|1E18|2A20|3E14|4E20|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E8
799,243971,timeout,218,100,-384.81,3,9,0.2274,0,205.560973,60,97,98,72,48,0,12,5,28,"NA:N,SA:N",0E2|1E20|2A20|3E2|4E20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
800,244196,timeout,225,100,-302.88,3,9,0.2267,0,209.094989,60,117,112,67,46,0,7,3,18,"NA:N,SA:N",0E3|1E20|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E5
801,244428,timeout,232,100,-193.77,3,9,0.2260,0,197.643976,59,117,115,73,44,2,10,5,22,"NA:N,SA:N",0E5|1E19|2A19|3E8|4E20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E9
802,244653,timeout,225,100,-256.52,4,8,0.2253,0,200.745928,80,106,117,59,49,0,2,2,36,"NA:N,SA:N",0E5|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E7
803,244924,timeout,271,100,-817.61,3,9,0.2244,0,209.223667,60,89,123,98,50,4,36,9,32,"NA:N,SA:N",0E1|1E10|2A20|3E1|4E20|5A20|6E11|7E20|8A20|9E14|10E6|11N1|12E6
804,245159,timeout,235,100,-543.92,4,8,0.2237,0,199.451976,79,110,123,64,48,2,5,4,40,"NA:N,SA:N",0E5|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E9
805,245440,timeout,281,100,-1015.28,3,9,0.2228,0,196.297369,59,106,140,106,35,0,32,6,20,"NA:N,SA:N",0E1|1E8|2A20|3E10|4E19|5A20|6E20|7A19|8E17|9E11|10E10|11N1|12E10
806,245680,timeout,240,100,-712.73,3,9,0.2220,0,214.503323,60,108,118,75,47,0,15,4,20,"NA:N,SA:N",0E3|1E18|2A20|3E6|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
807,245962,timeout,282,100,-814.46,6,6,0.2211,0,202.432703,89,78,147,85,50,1,27,3,33,"NA:N,SA:N",0E18|1A17|2A20|3A1|4A20|5A20|6E20|7A11|8E20|9E7|10E6|11N1|12E7
808,246219,timeout,257,100,-1151.08,5,7,0.2203,0,217.371205,100,99,141,69,47,1,8,3,36,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8A20|9E20|10E7|11N1|12E8
809,246440,timeout,221,100,-351.89,3,9,0.2196,0,204.636568,60,109,105,69,47,1,9,4,22,"NA:N,SA:N",0E4|1E19|2A20|3E5|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
810,246694,timeout,254,100,-377.12,4,8,0.2188,0,204.555478,59,155,140,83,31,0,8,2,16,"NA:N,SA:N",0E17|1E18|2A8|3E20|4A11|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
811,246967,timeout,273,100,-1224.60,5,7,0.2179,0,210.579361,82,90,140,85,48,2,24,4,32,"NA:N,SA:N",0A9|1A13|2A20|3E19|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E5
812,247224,timeout,257,100,-787.85,5,7,0.2171,0,205.753112,100,107,143,65,49,0,7,2,46,"NA:N,SA:N",0E19|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E10|11N1|12E9
813,247485,timeout,261,100,-1447.75,4,8,0.2163,0,206.777914,78,138,148,79,34,0,7,2,17,"NA:N,SA:N",0E6|1E17|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E18|10E18|11N1|12E19
814,247716,timeout,231,100,-429.85,4,8,0.2156,0,215.579855,79,111,119,74,38,0,7,2,18,"NA:N,SA:N",0E6|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E9
815,247957,timeout,241,100,-237.58,4,8,0.2148,0,212.596142,79,87,121,70,50,1,12,5,15,"NA:N,SA:N",0A19|1E19|2A20|3E12|4E20|5A20|6E13|7A20|8E16|9E3|10E1|11N1|12E3
816,248188,timeout,231,100,-1693.36,3,9,0.2141,0,209.529961,57,108,113,73,45,0,13,2,7,"NA:N,SA:N",0E1|1E19|2A19|3E15|4E20|5A20|6E20|7A18|8E20|9E4|10E5|11N1|12E4
817,248421,timeout,233,100,-1370.63,3,9,0.2133,0,206.665847,58,121,117,72,44,0,11,3,10,"NA:N,SA:N",0E3|1E20|2A18|3E18|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E7
818,248661,timeout,240,100,-264.30,5,7,0.2126,0,221.604910,99,109,131,61,48,0,3,2,32,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E10
819,248882,timeout,221,100,-599.51,3,9,0.2119,0,212.936765,60,112,109,64,48,0,6,3,20,"NA:N,SA:N",0E4|1E12|2A20|3E13|4E20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E7
820,249102,timeout,220,100,-573.49,3,8,0.2112,0,220.965185,60,126,112,64,44,0,3,2,15,"NA:N,SA:N",0E10|1E20|2A20|3E14|4N1|5A20|6E20|7A20|8E20|9E14|10E14|11N1|12E14
821,249331,timeout,229,100,-516.22,4,8,0.2105,0,212.897854,79,125,121,73,35,0,3,2,14,"NA:N,SA:N",0E9|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E13
822,249538,timeout,207,100,-336.66,3,8,0.2098,0,206.908767,60,118,100,62,45,0,2,2,7,"NA:N,SA:N",0E9|1E19|2A20|3E20|4A20|5A20|6E20|7N1|8E12|9E13|10E12|11N1|12E13
823,249800,timeout,262,100,-1121.54,4,8,0.2090,0,209.073500,78,118,144,72,46,0,13,2,12,"NA:N,SA:N",0E7|1E19|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E10|10E11|11N1|12E11
824,250038,timeout,238,100,-466.92,4,8,0.2082,0,212.516112,79,99,125,63,50,0,7,3,18,"NA:N,SA:N",0E3|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E6
825,250278,timeout,240,100,-233.53,4,7,0.2075,0,200.357175,62,140,130,85,25,0,6,1,22,"NA:N,SA:N",0E20|1A2|2A20|3E20|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
826,250513,timeout,235,100,-468.51,4,8,0.2067,0,215.030522,80,105,123,62,50,0,5,3,10,"NA:N,SA:N",0E4|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E7
827,250742,timeout,229,100,-445.13,4,7,0.2060,0,219.063452,79,108,121,58,50,0,3,2,32,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7N1|8E12|9E12|10E13|11N1|12E12
828,250982,timeout,240,100,-957.30,4,8,0.2052,0,206.577271,69,117,125,70,45,0,9,2,33,"NA:N,SA:N",0E16|1E6|2A20|3E20|4A17|5A20|6E20|7A12|8E20|9E12|10E12|11N1|12E11
829,251201,timeout,219,100,-449.38,3,8,0.2045,0,205.509023,58,118,109,64,46,0,5,2,19,"NA:N,SA:N",0E8|1E18|2A20|3E17|4N1|5A20|6E20|7A18|8E20|9E12|10E11|11N1|12E12
830,251450,timeout,249,100,-1249.88,4,8,0.2037,0,203.028025,79,107,132,70,47,2,10,4,31,"NA:N,SA:N",0E2|1E19|2A19|3E14|4E20|5A20|6E20|7A20|8A20|9E20|10E6|11N1|12E6
831,251650,timeout,200,100,-198.98,3,9,0.2031,0,210.209855,40,108,87,63,50,0,6,5,12,"NA:N,SA:N",0E7|1E20|2A17|3E8|4E20|5A17|6E11|7A6|8E11|9E11|10E10|11N1|12E10
832,251900,timeout,250,100,-521.77,3,9,0.2023,0,216.802469,60,107,123,88,39,0,18,6,3,"NA:N,SA:N",0E12|1A20|2A20|3E14|4E20|5E20|6E17|7A20|8E13|9E3|10E4|11N1|12E4
833,252117,timeout,217,100,-670.90,3,9,0.2016,0,202.671605,60,96,100,71,46,0,11,2,18,"NA:N,SA:N",0E1|1E16|2A20|3E14|4E20|5A20|6E18|7A20|8E18|9E3|10E3|11N1|12E3
834,252387,timeout,270,100,-409.61,5,7,0.2008,0,212.757512,67,80,130,91,49,3,29,6,25,"NA:N,SA:N",0A3|1E11|2A19|3A6|4E20|5A20|6E17|7A19|8E15|9E5|10E6|11N1|12E6
835,252617,timeout,230,100,-356.19,3,9,0.2000,0,199.841572,60,109,112,68,50,0,11,4,28,"NA:N,SA:N",0E4|1E20|2A20|3E4|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
836,252899,timeout,282,100,-1896.52,5,7,0.1992,0,203.930062,73,111,150,90,42,0,27,1,28,"NA:N,SA:N",0E18|1A3|2A20|3E20|4A10|5A20|6E20|7A20|8E20|9E11|10E11|11N1|12E11
837,253146,timeout,247,100,-365.60,4,8,0.1984,0,198.825543,80,103,126,72,49,0,13,4,34,"NA:N,SA:N",0A20|1E20|2A20|3E15|4E20|5A20|6E15|7A20|8E16|9E5|10E6|11N1|12E6
838,253361,timeout,215,100,-1106.08,3,9,0.1977,0,204.931377,59,100,102,65,48,0,7,4,27,"NA:N,SA:N",0E3|1E19|2A19|3E3|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
839,253598,timeout,237,100,-1044.13,4,8,0.1969,0,203.730411,79,115,126,66,45,0,6,2,28,"NA:N,SA:N",0E6|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E10
840,253857,timeout,259,100,-243.83,4,6,0.1961,0,204.091729,70,86,132,77,50,0,23,0,20,"NA:N,SA:N",0A14|1A16|2A20|3E20|4N1|5A20|6E16|7N1|8E13|9E13|10E12|11N1|12E12
841,254112,timeout,255,100,-547.42,5,7,0.1953,0,205.738542,96,109,141,66,48,0,8,2,27,"NA:N,SA:N",0E20|1A16|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E10|10E9|11N1|12E10
842,254343,timeout,231,100,-285.33,4,7,0.1946,0,212.669370,78,116,126,55,50,0,1,1,35,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7N1|8E14|9E14|10E14|11N1|12E14
843,254559,timeout,216,100,-321.15,3,9,0.1939,0,205.028388,58,102,102,65,49,0,8,4,15,"NA:N,SA:N",0E1|1E20|2A18|3E13|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E2
844,254787,timeout,228,100,-961.48,4,8,0.1932,0,206.647316,78,103,116,62,50,0,5,3,17,"NA:N,SA:N",0E4|1E18|2A18|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
845,255053,timeout,266,100,-1103.45,6,6,0.1923,0,203.222450,107,101,150,66,50,3,7,4,28,"NA:N,SA:N",0A20|1A20|2A20|3A7|4E18|5A20|6E20|7A20|8E20|9E14|10E15|11N1|12E14
