487,363484,timeout,619,300,206.19,7,5,0.0500,0,0.210905,140,98,301,168,150,0,9,2,146,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7E18|8E20|9E20|10E20|11N1|12E20
488,364130,timeout,646,300,229.66,9,3,0.0500,0,0.225770,180,58,336,160,150,0,1,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
489,364755,timeout,625,300,216.35,8,4,0.0500,0,0.220027,158,80,313,162,150,0,4,1,147,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
490,365313,timeout,558,300,177.68,5,7,0.0500,0,0.228931,99,139,249,161,148,0,3,2,142,"NA:N,SA:N",0A19|1E19|2A20|3A20|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
491,365962,timeout,649,300,226.09,9,3,0.0500,0,0.229770,178,60,340,159,150,0,1,0,148,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
492,366555,timeout,593,300,202.83,6,6,0.0500,0,0.232218,118,120,283,161,149,0,5,0,141,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
493,367177,timeout,622,300,207.52,9,3,0.0500,0,0.229131,178,60,311,161,150,0,3,0,148,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
494,367797,timeout,620,300,218.40,8,4,0.0500,0,0.241304,158,80,309,161,150,0,3,1,145,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
495,368380,timeout,583,300,193.93,6,6,0.0500,0,0.204717,120,118,271,162,150,0,6,0,141,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
496,368996,timeout,616,300,220.66,8,4,0.0500,0,0.222473,160,78,303,165,148,0,5,0,145,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
497,369562,timeout,566,300,181.46,5,7,0.0500,0,0.220923,100,138,255,163,148,0,4,2,145,"NA:N,SA:N",0A20|1E18|2A20|3A20|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
498,370217,timeout,655,300,230.95,9,3,0.0500,0,0.225197,180,59,343,162,150,0,3,0,148,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
499,370838,timeout,621,300,213.11,8,4,0.0500,0,0.237996,160,78,307,164,150,0,5,1,147,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
500,371412,timeout,574,300,166.94,6,6,0.0500,0,0.217693,118,120,265,159,150,0,1,3,140,"NA:N,SA:N",0A20|1A20|2A18|3A20|4A20|5E20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
501,372079,timeout,667,300,223.17,9,3,0.0500,0,0.202800,178,60,349,168,150,0,10,0,147,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
502,372711,timeout,632,300,224.82,8,4,0.0500,0,0.222966,158,80,319,165,148,0,6,0,146,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
503,373335,timeout,624,300,218.44,8,4,0.0500,0,0.220923,160,79,311,163,150,0,5,0,147,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E19|9E20|10E20|11N1|12E20
504,373985,timeout,650,300,222.70,9,3,0.0500,0,0.236300,178,59,334,166,150,0,8,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8A19|9E19|10E20|11N1|12E20
505,374565,timeout,580,300,154.20,4,7,0.0500,0,0.218028,79,139,247,185,148,0,27,3,143,"NA:N,SA:N",0A19|1E19|2A20|3A20|4E20|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
506,375152,timeout,587,300,199.07,6,6,0.0500,0,0.213415,120,118,275,164,148,0,5,1,147,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
507,375733,timeout,581,300,179.31,6,6,0.0500,0,0.220514,120,120,263,168,150,0,9,3,144,"NA:N,SA:N",0A20|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
508,376311,timeout,578,300,173.18,4,8,0.0500,0,0.243727,80,159,267,176,135,0,4,3,129,"NA:N,SA:N",0A20|1E19|2E20|3A20|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
509,376967,timeout,656,300,222.16,9,3,0.0500,0,0.237194,179,59,342,166,148,0,6,0,148,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
510,377518,timeout,551,300,169.51,4,7,0.0500,0,0.236029,78,140,241,160,150,0,5,2,140,"NA:N,SA:N",0A18|1E20|2A20|3N1|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
511,378076,timeout,558,300,166.68,4,7,0.0500,0,0.226147,79,139,244,166,148,0,8,3,147,"NA:N,SA:N",0A19|1E19|2A20|3A20|4E20|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
512,378720,timeout,644,300,157.94,3,8,0.0500,0,0.211436,59,159,328,255,61,0,11,3,57,"NA:N,SA:N",0E19|1E20|2N1|3A19|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
513,379349,timeout,629,300,198.99,8,4,0.0500,0,0.216717,160,78,316,163,150,0,4,1,129,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
514,379989,timeout,640,300,225.00,9,3,0.0500,0,0.223002,178,60,331,159,150,0,1,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
515,380641,timeout,652,300,226.42,9,3,0.0500,0,0.203536,178,60,341,161,150,0,3,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
516,381211,timeout,570,300,165.80,4,7,0.0500,0,0.210355,80,139,246,174,150,0,17,3,148,"NA:N,SA:N",0A20|1E19|2A20|3A20|4E20|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
517,381776,timeout,565,300,189.15,6,6,0.0500,0,0.226792,119,119,257,160,148,0,2,1,146,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
518,382327,timeout,551,300,169.41,4,8,0.0500,0,0.213751,80,158,243,165,143,0,1,3,135,"NA:N,SA:N",0E18|1E20|2A20|3A20|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
519,382922,timeout,595,300,189.95,6,6,0.0500,0,0.218735,120,118,277,168,150,0,9,3,150,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
520,383537,timeout,615,300,210.15,8,4,0.0500,0,0.220259,160,78,305,160,150,0,2,0,145,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
521,384174,timeout,637,300,210.27,9,3,0.0500,0,0.217611,178,60,324,164,149,0,5,0,146,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
522,384786,timeout,612,300,186.42,9,3,0.0500,0,0.208745,178,60,300,162,150,0,4,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
523,385445,timeout,659,300,231.09,9,3,0.0500,0,0.212451,180,58,345,164,150,0,5,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
524,386074,timeout,629,300,220.39,8,4,0.0500,0,0.219080,160,78,316,163,150,0,4,1,143,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
525,386732,timeout,658,300,228.18,9,3,0.0500,0,0.227694,178,60,347,161,150,0,2,1,148,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
526,387386,timeout,654,300,220.64,9,3,0.0500,0,0.211934,178,60,344,160,150,0,2,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
527,388047,timeout,661,300,226.61,9,3,0.0500,0,0.229835,180,58,345,166,150,0,7,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
528,388630,timeout,583,300,185.03,6,6,0.0500,0,0.232506,118,120,270,163,150,0,5,2,149,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
529,389276,timeout,646,300,212.96,9,3,0.0500,0,0.215670,180,58,335,161,150,0,2,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
530,389939,timeout,663,300,222.23,9,3,0.0500,0,0.215740,178,60,347,166,150,0,8,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
531,390578,timeout,639,300,222.89,9,3,0.0500,0,0.218386,179,59,331,158,150,0,0,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
532,391201,timeout,623,300,222.43,8,4,0.0500,0,0.237470,160,78,309,164,150,0,5,1,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
